龍🐉直播中国,#genre#
白夜追凶第一季,https://live.metshop.top/yy/1354932359
士兵突击,http://43.138.170.29:35455/yy/1382828766
火蓝刀锋,http://43.138.170.29:35455/yy/1382737892
我是特种兵,http://43.138.170.29:35455/yy/37999586
特种兵火凤凰,http://43.138.170.29:35455/yy/1463088777
地下交通站,http://43.138.170.29:35455/yy/37880083
小兵张嘎,http://43.138.170.29:35455/yy/1354930225
津门飞鹰,http://43.138.170.29:35455/yy/1354143942
五号特工组,http://43.138.170.29:35455/yy/1507704566
怪医文三块,http://43.138.170.29:35455/yy/1354936154
二炮手,http://43.138.170.29:35455/yy/1354930964
风筝,http://43.138.170.29:35455/yy/1354931585
伪装者,http://43.138.170.29:35455/yy/1382851593
叛逆者,https://live.metshop.top/yy/1382736868
鬼吹灯之怒晴湘西,http://cfss.cc/cdn/hy/11602075.flv
鬼吹灯之龙岭迷窟,http://cfss.cc/cdn/hy/29465863.flv
鬼吹灯之昆仑神宫,http://cfss.cc/cdn/hy/11601957.flv
鬼吹灯之云南虫谷,https://live.metshop.top/huya/11352898#http://cfss.cc/cdn/hy/11352898.flv
鬼吹灯之南海归墟,https://live.metshop.top/huya/11352883#http://cfss.cc/cdn/hy/11352883.flv
使徒行者,http://cfss.cc/cdn/hy/23734256.flv
飞虎之雷霆极战,https://live.metshop.top/yy/1382736869
飞虎之潜行极战,https://live.metshop.top/yy/1354932420
法证先锋Ⅰ,https://live.metshop.top/yy/1354930939
法证先锋Ⅱ,https://live.metshop.top/yy/1354888736
法证先锋Ⅲ,http://cfss.cc/cdn/hy/23863804.flv
法证先锋Ⅳ,http://cfss.cc/cdn/hy/23829543.flv
谈判专家,https://live.metshop.top/yy/1382735560
读心神探,https://live.metshop.top/yy/1382736875
心理追凶,https://live.metshop.top/yy/1354936207
机动部队,https://live.metshop.top/yy/1354932371
刑事侦缉档案,http://cfss.cc/cdn/hy/23734169.flv
鉴证实录,http://cfss.cc/cdn/hy/23903183.flv
扫黄先锋,http://cfss.cc/cdn/hy/23903196.flv
陀枪师姐,http://cfss.cc/cdn/hy/23860039.flv
创世纪,http://cfss.cc/cdn/hy/23749083.flv
流金岁月,http://43.138.170.29:35455/yy/1382736891
笑看风云,http://cfss.cc/cdn/hy/23865058.flv
大时代,http://cfss.cc/cdn/hy/23865161.flv
缺宅男女,https://live.metshop.top/yy/1382745088
男亲女爱,http://43.138.170.29:35455/yy/1382736715
溏心风暴之家好月圆,https://live.metshop.top/yy/1354888747
名媛望族,https://live.metshop.top/yy/1354932431
楚汉骄雄,http://cfss.cc/cdn/hy/23740156.flv
洗冤录,http://cfss.cc/cdn/hy/23903130.flv
金枝欲孽,http://cfss.cc/cdn/hy/23865036.flv
大唐双龙传,http://cfss.cc/cdn/hy/23728674.flv
金玉满堂,https://live.metshop.top/yy/1382736881
天下第一,https://live.metshop.top/yy/1382736838
公主嫁到,https://live.metshop.top/yy/1382736915
宫心计,https://live.metshop.top/yy/1354932429
寻秦记,http://43.138.170.29:35455/yy/1382749900
鹿鼎记梁朝伟版,http://cfss.cc/cdn/hy/23734183.flv
西游记张卫健版,http://43.138.170.29:35455/yy/1354936155


龍🐉央視一,#genre#
CCTV-2,http://liveop.cctv.cn:80/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8#https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
CCTV-1,http://ttkx.live:55/lib/1ysp.php?id=cctv1
CCTV-2,http://ttkx.live:55/lib/1ysp.php?id=cctv2
CCTV-3,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel3/1300.m3u8
CCTV-4,http://ttkx.live:55/lib/1ysp.php?id=cctv4
CCTV-5,http://ttkx.live:55/lib/1ysp.php?id=cctv5
CCTV5+,http://ttkx.live:55/lib/1ysp.php?id=cctv5p
CCTV-6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV-7,http://ttkx.live:55/lib/1ysp.php?id=cctv7
CCTV-8,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel8/1300.m3u8
CCTV-9,http://ttkx.live:55/lib/1ysp.php?id=cctv9
CCTV-10,http://ttkx.live:55/lib/1ysp.php?id=cctv10
CCTV-11,http://ttkx.live:55/lib/1ysp.php?id=cctv11
CCTV-12,http://ttkx.live:55/lib/1ysp.php?id=cctv12
CCTV-13,http://ttkx.live:55/lib/1ysp.php?id=cctv13
CCTV-14,http://ttkx.live:55/lib/1ysp.php?id=cctv14
CCTV-15,http://ttkx.live:55/lib/1ysp.php?id=cctv15
CCTV-16,http://ttkx.live:55/lib/1ysp.php?id=cctv16
CCTV-17,http://ttkx.live:55/lib/1ysp.php?id=cctv17
CCTV-4K,http://ttkx.live:55/lib/1ysp.php?id=cctv4K
CCTV-8K,http://ttkx.live:55/lib/1ysp.php?id=cctv8K

CCTV-1,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel1/1300.m3u8
CCTV-1,https://node1.olelive.com:6443/live/CCTV1HD/hls.m3u8
CCTV-1,http://ldncctvwbndks.v.kcdnvip.com/ldncctvwbnd/ldcctv1_2/index.m3u8
CCTV-2,https://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV-2,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel2/1300.m3u8
CCTV-3,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel3/1300.m3u8
CCTV-4,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel4/1300.m3u8
CCTV-5,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8
CCTV-5,http://116.162.6.192/44a03-txt.otvstream.otvcloud.com/otv/skcc/live/channel5/1300.m3u8
CCTV5+,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel13/1300.m3u8
CCTV-6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV-6,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel6/1300.m3u8
CCTV-7,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel7/1300.m3u8
CCTV-8,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel8/1300.m3u8
CCTV-9,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel9/1300.m3u8
CCTV-9,https://node1.olelive.com:6443/live/CCTV9HD/hls.m3u8
CCTV-10,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel10/1300.m3u8
CCTV-12,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel12/1300.m3u8
CCTV-13,https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8
CCTV-14,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel11/1300.m3u8
CGTN,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel14/1300.m3u8
CGTN,https://live.cgtn.com/1000/prog_index.m3u8#https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTN,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel15/1300.m3u8
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8#https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CETV-1,http://hwylivehd.centv.cn/cetv1/ypd.m3u8
CETV-2,http://hwylivehd.centv.cn/cetv2/2020tsytk.m3u8
CETV-3,http://hwylivehd.centv.cn/cetv3/bjdm.m3u8
CETV-4,http://hwylivehd.centv.cn/cetv4/zjpd.m3u8

CCTV-1,http://27.40.16.70:8114/GD_CUCC/G_CCTV-1-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-1,http://rihou.cc:55/lib/migu.php?id=cctv1$咪咕代理 接口
CCTV-1,http://www.ogrehq.com:4022/udp/228.1.1.28:8008$北京移动 组播
CCTV-1,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.83:8012$河北联通 组播
CCTV-1,http://xuys.top:8888/udp/225.1.1.12:5002$天津联通 组播
CCTV-1,http://xuys.top:8888/udp/225.1.1.120:5002$天津联通 组播
CCTV-1,http://wuqianmu.synology.me:4000/udp/232.0.0.27:1234$辽宁联通 组播
CCTV-1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.140:5540$吉林电信 组播
CCTV-1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.8:5540$吉林电信 组播
CCTV-1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.20:5540$吉林电信 组播
CCTV-1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.150:5540$吉林电信 组播
CCTV-1,http://itms.xznet.org:41097/rtp/239.254.200.45:8008$河北电信 组播
CCTV-2,http://27.40.16.70:8114/GD_CUCC/G_CCTV-2-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-2,http://rihou.cc:55/lib/migu.php?id=cctv2$咪咕代理 接口
CCTV-2,http://www.ogrehq.com:4022/udp/228.1.1.24:8084$北京移动 组播
CCTV-2,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.190:6065$河北联通 组播
CCTV-2,http://xuys.top:8888/udp/225.1.1.13:5002$天津联通 组播
CCTV-2,http://xuys.top:8888/udp/225.1.1.133:5002$天津联通 组播
CCTV-2,http://wuqianmu.synology.me:4000/udp/232.0.0.135:1234$辽宁联通 组播
CCTV-2,http://nas.tuyuannet.cn:8800/rtp/239.37.0.3:5540$吉林电信 组播
CCTV-2,http://itms.xznet.org:41097/rtp/239.254.200.158:6000$河北电信 组播
CCTV-3,http://27.40.16.70:8114/GD_CUCC/G_CCTV-3-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-3,http://rihou.cc:55/lib/migu.php?id=cctv3$咪咕代理 接口
CCTV-3,http://www.ogrehq.com:4022/udp/228.1.1.191:8002$北京移动 组播
CCTV-3,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.191:6057$河北联通 组播
CCTV-3,http://xuys.top:8888/udp/225.1.1.14:5002$天津联通 组播
CCTV-3,http://xuys.top:8888/udp/225.1.1.158:5002$天津联通 组播
CCTV-3,http://wuqianmu.synology.me:4000/udp/232.0.0.170:1234$辽宁联通 组播
CCTV-3,http://nas.tuyuannet.cn:8800/rtp/239.37.0.231:5540$吉林电信 组播
CCTV-4,http://27.40.16.70:8114/GD_CUCC/G_CCTV-4-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-4,http://rihou.cc:55/lib/migu.php?id=cctv4$咪咕代理 接口
CCTV-4,http://www.ogrehq.com:4022/udp/228.1.1.25:8092$北京移动 组播
CCTV-4,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.251:6141$河北联通 组播
CCTV-4,http://xuys.top:8888/udp/225.1.1.15:5002$天津联通 组播
CCTV-4,http://xuys.top:8888/udp/225.1.1.150:5002$天津联通 组播
CCTV-4,http://wuqianmu.synology.me:4000/udp/232.0.0.201:1234$辽宁联通 组播
CCTV-4,http://nas.tuyuannet.cn:8800/rtp/239.37.1.25:5540$吉林电信 组播
CCTV-4,http://itms.xznet.org:41097/rtp/239.254.200.190:6307$河北电信 组播
CCTV-4欧洲,http://rihou.cc:55/lib/migu.php?id=cctv4o$咪咕代理 接口
CCTV-4欧洲,http://www.ogrehq.com:4022/udp/228.1.1.213:4220$北京移动 组播
CCTV-4欧洲,http://nas.tuyuannet.cn:8800/rtp/239.37.1.11:5540$吉林电信 组播
CCTV-4欧洲,http://wuqianmu.synology.me:4000/udp/232.0.0.53:1234$辽宁联通 组播
CCTV-4美洲,http://rihou.cc:55/lib/migu.php?id=cctv4a$咪咕代理 接口
CCTV-4美洲,http://www.ogrehq.com:4022/udp/228.1.1.203:4220$北京移动 组播
CCTV-4美洲,http://nas.tuyuannet.cn:8800/rtp/239.37.1.12:5540$吉林电信 组播
CCTV-4美洲,http://wuqianmu.synology.me:4000/udp/232.0.0.59:1234$辽宁联通 组播
CCTV-5,http://27.40.16.70:8114/GD_CUCC/G_CCTV-5-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-5,http://rihou.cc:55/lib/migu.php?id=cctv5$咪咕代理 接口
CCTV-5,http://www.ogrehq.com:4022/udp/228.1.1.192:8002$北京移动 组播
CCTV-5,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.181:6046$河北联通 组播
CCTV-5,http://xuys.top:8888/udp/225.1.1.16:5002$天津联通 组播
CCTV-5,http://xuys.top:8888/udp/225.1.1.160:5002$天津联通 组播
CCTV-5,http://wuqianmu.synology.me:4000/udp/232.0.0.171:1234$辽宁联通 组播
CCTV-5,http://nas.tuyuannet.cn:8800/rtp/239.37.0.232:5540$吉林电信 组播
CCTV-5,http://itms.xznet.org:41097/rtp/239.254.200.14:6000$河北电信 组播
CCTV-5+,http://27.40.16.70:8114/GD_CUCC/G_CCTV-5PLUS-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-5+,http://rihou.cc:55/lib/migu.php?id=cctv5p$咪咕代理 接口
CCTV-5+,http://www.ogrehq.com:4022/udp/228.1.1.23:8004$北京移动 组播
CCTV-5+,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.82:8013$河北联通 组播
CCTV-5+,http://xuys.top:8888/udp/225.1.1.121:5002$天津联通 组播
CCTV-5+,http://wuqianmu.synology.me:4000/udp/232.0.0.93:1234$辽宁联通 组播
CCTV-5+,http://nas.tuyuannet.cn:8800/rtp/239.37.0.121:5540$吉林电信 组播
CCTV-5+,http://itms.xznet.org:41097/rtp/239.254.200.46:8004$河北电信 组播
CCTV-6,http://27.40.16.70:8114/GD_CUCC/G_CCTV-6-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-6,http://rihou.cc:55/lib/migu.php?id=cctv6$咪咕代理 接口
CCTV-6,http://www.ogrehq.com:4022/udp/228.1.1.193:8002$北京移动 组播
CCTV-6,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.193:6058$河北联通 组播
CCTV-6,http://xuys.top:8888/udp/225.1.1.17:5002$天津联通 组播
CCTV-6,http://xuys.top:8888/udp/225.1.1.195:5002$天津联通 组播
CCTV-6,http://wuqianmu.synology.me:4000/udp/232.0.0.172:1234$辽宁联通 组播
CCTV-6,http://nas.tuyuannet.cn:8800/rtp/239.37.0.233:5540$吉林电信 组播
CCTV-7,http://27.40.16.70:8114/GD_CUCC/G_CCTV-7-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-7,http://rihou.cc:55/lib/migu.php?id=cctv7$咪咕代理 接口
CCTV-7,http://www.ogrehq.com:4022/udp/228.1.1.26:8104$北京移动 组播
CCTV-7,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.194:6059$河北联通 组播
CCTV-7,http://xuys.top:8888/udp/225.1.1.18:5002$天津联通 组播
CCTV-7,http://xuys.top:8888/udp/225.1.1.138:5002$天津联通 组播
CCTV-7,http://wuqianmu.synology.me:4000/udp/232.0.0.136:1234$辽宁联通 组播
CCTV-7,http://itms.xznet.org:41097/rtp/239.254.200.159:6000$河北电信 组播
CCTV-8,http://27.40.16.70:8114/GD_CUCC/G_CCTV-8-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-8,http://rihou.cc:55/lib/migu.php?id=cctv8$咪咕代理 接口
CCTV-8,http://www.ogrehq.com:4022/udp/228.1.1.194:8002$北京移动 组播
CCTV-8,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.195:6060$河北联通 组播
CCTV-8,http://xuys.top:8888/udp/225.1.1.19:5002$天津联通 组播
CCTV-8,http://xuys.top:8888/udp/225.1.1.196:5002$天津联通 组播
CCTV-8,http://wuqianmu.synology.me:4000/udp/232.0.0.173:1234$辽宁联通 组播
CCTV-8,http://nas.tuyuannet.cn:8800/rtp/239.37.0.234:5540$吉林电信 组播
CCTV-8,http://itms.xznet.org:41097/rtp/239.254.200.16:6000$河北电信 组播
CCTV-9,http://27.40.16.70:8114/GD_CUCC/G_CCTV-9-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-9,http://rihou.cc:55/lib/migu.php?id=cctv9$咪咕代理 接口
CCTV-9,http://www.ogrehq.com:4022/udp/228.1.1.27:8112$北京移动 组播
CCTV-9,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.107:6020$河北联通 组播
CCTV-9,http://xuys.top:8888/udp/225.1.1.20:5002$天津联通 组播
CCTV-9,http://xuys.top:8888/udp/225.1.1.119:5002$天津联通 组播
CCTV-9,http://wuqianmu.synology.me:4000/udp/232.0.0.137:1234$辽宁联通 组播
CCTV-9,http://nas.tuyuannet.cn:8800/rtp/239.37.0.1:5540$吉林电信 组播
CCTV-9,http://itms.xznet.org:41097/rtp/239.254.200.59:8112$河北电信 组播
CCTV-10,http://27.40.16.70:8114/GD_CUCC/G_CCTV-10-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-10,http://rihou.cc:55/lib/migu.php?id=cctv10$咪咕代理 接口
CCTV-10,http://www.ogrehq.com:4022/udp/228.1.1.29:8116$北京移动 组播
CCTV-10,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.196:6061$河北联通 组播
CCTV-10,http://xuys.top:8888/udp/225.1.1.21:5002$天津联通 组播
CCTV-10,http://xuys.top:8888/udp/225.1.1.140:5002$天津联通 组播
CCTV-10,http://wuqianmu.synology.me:4000/udp/232.0.0.138:1234$辽宁联通 组播
CCTV-10,http://nas.tuyuannet.cn:8800/rtp/239.37.0.7:5540$吉林电信 组播
CCTV-10,http://itms.xznet.org:41097/rtp/239.254.200.160:6000$河北电信 组播
CCTV-11,http://27.40.16.70:8114/GD_CUCC/G_CCTV-11-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-11,http://rihou.cc:55/lib/migu.php?id=cctv11$咪咕代理 接口
CCTV-11,http://www.ogrehq.com:4022/udp/228.1.1.182:8120$北京移动 组播
CCTV-11,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.153:6321$河北联通 组播
CCTV-11,http://xuys.top:8888/udp/225.1.1.22:5002$天津联通 组播
CCTV-11,http://xuys.top:8888/udp/225.1.2.192:5002$天津联通 组播
CCTV-11,http://wuqianmu.synology.me:4000/udp/232.0.0.178:1234$辽宁联通 组播
CCTV-11,http://nas.tuyuannet.cn:8800/rtp/239.37.1.26:5540$吉林电信 组播
CCTV-11,http://nas.tuyuannet.cn:8800/rtp/239.37.0.227:5540$吉林电信 组播
CCTV-11,http://itms.xznet.org:41097/rtp/239.254.201.123:8120$河北电信 组播
CCTV-12,http://27.40.16.70:8114/GD_CUCC/G_CCTV-12-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-12,http://rihou.cc:55/lib/migu.php?id=cctv12$咪咕代理 接口
CCTV-12,http://www.ogrehq.com:4022/udp/228.1.1.30:8124$北京移动 组播
CCTV-12,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.197:6062$河北联通 组播
CCTV-12,http://xuys.top:8888/udp/225.1.1.23:5002$天津联通 组播
CCTV-12,http://xuys.top:8888/udp/225.1.1.142:5002$天津联通 组播
CCTV-12,http://wuqianmu.synology.me:4000/udp/232.0.0.139:1234$辽宁联通 组播
CCTV-12,http://nas.tuyuannet.cn:8800/rtp/239.37.0.6:5540$吉林电信 组播
CCTV-12,http://itms.xznet.org:41097/rtp/239.254.200.161:6000$河北电信 组播
CCTV-13,http://27.40.16.70:8114/GD_CUCC/G_CCTV-13-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-13,http://rihou.cc:55/lib/migu.php?id=cctv13$咪咕代理 接口
CCTV-13,http://www.ogrehq.com:4022/udp/228.1.1.212:8128$北京移动 组播
CCTV-13,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.13:8008$河北联通 组播
CCTV-13,http://xuys.top:8888/udp/225.1.1.24:5002$天津联通 组播
CCTV-13,http://xuys.top:8888/udp/225.1.2.193:5002$天津联通 组播
CCTV-13,http://wuqianmu.synology.me:4000/udp/232.0.0.15:1234$辽宁联通 组播
CCTV-13,http://nas.tuyuannet.cn:8800/rtp/239.37.1.27:5540$吉林电信 组播
CCTV-13,http://itms.xznet.org:41097/rtp/239.254.200.9:8264$河北电信 组播
CCTV-14,http://27.40.16.70:8114/GD_CUCC/G_CCTV-14-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-14,http://rihou.cc:55/lib/migu.php?id=cctv14$咪咕代理 接口
CCTV-14,http://www.ogrehq.com:4022/udp/228.1.1.31:8132$北京移动 组播
CCTV-14,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.198:6063$河北联通 组播
CCTV-14,http://xuys.top:8888/udp/225.1.1.25:5002$天津联通 组播
CCTV-14,http://xuys.top:8888/udp/225.1.1.144:5002$天津联通 组播
CCTV-14,http://wuqianmu.synology.me:4000/udp/232.0.0.140:1234$辽宁联通 组播
CCTV-14,http://nas.tuyuannet.cn:8800/rtp/239.37.0.5:5540$吉林电信 组播
CCTV-14,http://itms.xznet.org:41097/rtp/239.254.200.162:6000$河北电信 组播
CCTV-15,http://27.40.16.70:8114/GD_CUCC/G_CCTV-15-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-15,http://rihou.cc:55/lib/migu.php?id=cctv15$咪咕代理 接口
CCTV-15,http://www.ogrehq.com:4022/udp/228.1.1.183:8136$北京移动 组播
CCTV-15,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.154:6322$河北联通 组播
CCTV-15,http://xuys.top:8888/udp/225.1.1.26:5002$天津联通 组播
CCTV-15,http://xuys.top:8888/udp/225.1.2.194:5002$天津联通 组播
CCTV-15,http://wuqianmu.synology.me:4000/udp/232.0.0.179:1234$辽宁联通 组播
CCTV-15,http://nas.tuyuannet.cn:8800/rtp/239.37.1.28:5540$吉林电信 组播
CCTV-15,http://itms.xznet.org:41097/rtp/239.254.201.124:8136$河北电信 组播
CCTV-16,http://27.40.16.70:8114/GD_CUCC/G_CCTV-16-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-16,http://xuys.top:8888/udp/225.1.2.237:5002$天津联通 组播
CCTV-16,http://www.ogrehq.com:4022/udp/228.1.1.215:8002$北京移动 组播
CCTV-16,http://wuqianmu.synology.me:4000/udp/232.0.0.182:1234$辽宁联通 组播
CCTV-16,http://nas.tuyuannet.cn:8800/rtp/239.37.1.21:5540$吉林电信 组播
CCTV-16,http://nas.tuyuannet.cn:8800/rtp/239.37.1.22:5540$吉林电信 组播
CCTV-17,http://27.40.16.70:8114/GD_CUCC/G_CCTV-17-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
CCTV-17,http://rihou.cc:55/lib/migu.php?id=cctv17$咪咕代理 接口
CCTV-17,http://www.ogrehq.com:4022/udp/228.1.1.181:8144$北京移动 组播
CCTV-17,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.150:6318$河北联通 组播
CCTV-17,http://xuys.top:8888/udp/225.1.2.52:5002$天津联通 组播
CCTV-17,http://wuqianmu.synology.me:4000/udp/232.0.0.230:1234$辽宁联通 组播
CCTV-17,http://nas.tuyuannet.cn:8800/rtp/239.37.0.2:5540$吉林电信 组播
CCTV-17,http://itms.xznet.org:41097/rtp/239.254.201.120:8144$河北电信 组播
CCTV-4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/1.m3u8
CCTV-发现之旅,http://rihou.cc:55/lib/migu.php?id=fxzl$咪咕代理 接口
CCTV-发现之旅,http://xuys.top:8888/udp/225.1.1.183:5002$天津联通 组播
CCTV-风云剧场,http://xuys.top:8888/udp/225.1.2.174:5002$天津联通 组播
CCTV-老故事,http://rihou.cc:55/lib/migu.php?id=lgs$咪咕代理 接口
CCTV-老故事,http://xuys.top:8888/udp/225.1.1.188:5002$天津联通 组播
CCTV-中学生,http://rihou.cc:55/lib/migu.php?id=zxs$咪咕代理 接口
CCTV-中学生,http://xuys.top:8888/udp/225.1.1.193:5002$天津联通 组播
CCTV-央视台球,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.231:6409$河北联通 组播
CCTV-央视台球,http://xuys.top:8888/udp/225.1.2.170:5002$天津联通 组播
CCTV-央视台球,http://wuqianmu.synology.me:4000/udp/232.0.0.60:1234$辽宁联通 组播
CCTV-电视指南,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.249:6427$河北联通 组播
CCTV-电视指南,http://xuys.top:8888/udp/225.1.2.167:5002$天津联通 组播
CCTV-电视指南,http://wuqianmu.synology.me:4000/udp/232.0.0.91:1234$辽宁联通 组播
CCTV-第一剧场,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.138:6428$河北联通 组播
CCTV-第一剧场,http://xuys.top:8888/udp/225.1.2.175:5002$天津联通 组播
CCTV-第一剧场,http://wuqianmu.synology.me:4000/udp/232.0.0.29:1234$辽宁联通 组播
CCTV-风云剧场,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.251:6429$河北联通 组播
CCTV-风云剧场,http://wuqianmu.synology.me:4000/udp/232.0.0.45:1234$辽宁联通 组播
CCTV-怀旧剧场,http://victoryblackcat.dscloud.me:8888/rtp/239.253.93.252:6430$河北联通 组播
CCTV-怀旧剧场,http://xuys.top:8888/udp/225.1.2.173:5002$天津联通 组播
